Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
10/29/2021,Nov_Fix_Pre_Bronze,30,29,29,27,2,1,1,1,0,:03:53,:06:43,:00:21,:00:09,:03:22,:00:21,0,0,0,1,0,0,0,0,0,1,24,2,0,0,0,0,0,0,0,1,93.10,82.76,6.90,89.66,6.90,89.66,6.90,89.66,3.45,89.66,3.45,1:28:16,:00:01,1:28:17,:02:26,1:30:43,3,1,:06:12,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,27,0,0,1:28:16,:00:00,:00:00,:02:26,:00:00,:00:00,:03:18
10/29/2021,Nov_Fix_Pre_Silver,3,3,3,3,0,0,0,0,0,:00:12,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:11:31,:00:00,:11:31,:00:17,:11:48,1,1,:00:06,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,3,0,0,:11:31,:00:00,:00:00,:00:17,:00:00,:00:00,:03:54
10/29/2021,Nov_Fix_Res_Silver,132,132,132,126,6,0,0,0,0,:53:08,:08:40,:00:00,:00:25,:01:27,,0,0,1,1,1,1,0,0,0,2,94,7,5,3,1,1,1,1,0,13,95.45,71.21,4.55,76.52,4.55,80.30,3.79,82.58,3.03,83.33,2.27,8:10:28,:00:01,8:10:29,:12:19,8:22:48,12,4,:05:00,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,125,1,0,8:09:48,:00:40,:00:00,:12:17,:00:02,:00:00,:04:11
10/29/2021,Nov_Fix_Res_Platinum,78,76,75,75,1,2,2,2,0,:21:21,:00:04,:00:42,:00:17,:00:04,:00:21,1,0,0,0,0,0,0,0,0,0,56,3,3,4,2,1,1,0,0,5,100.00,74.67,.00,78.67,.00,82.67,.00,88.00,.00,90.67,.00,4:29:50,:00:07,4:29:57,:08:44,4:38:41,11,1,:02:04,Nov_Fix_Res_Platinum,Nov_Res_Tech_Platinu,0,72,3,0,4:25:48,:04:02,:00:00,:08:38,:00:06,:00:00,:03:45
10/29/2021,Nov_Fix_Res_New,7,7,7,7,0,0,0,0,0,:00:48,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,100.00,85.71,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:30:25,:00:00,:30:25,:00:37,:31:02,1,1,:00:13,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,7,0,0,:30:25,:00:00,:00:00,:00:37,:00:00,:00:00,:04:28
10/29/2021,Nov_Fix_Res_Gold,104,104,104,103,1,0,0,0,0,:27:36,:02:20,:00:00,:00:16,:02:20,,0,0,0,0,0,0,0,0,0,1,76,8,8,3,1,2,0,1,0,4,99.04,73.08,.96,80.77,.96,88.46,.96,91.35,.96,92.31,.96,6:46:11,:00:29,6:46:40,:12:30,6:59:10,8,2,:04:35,Nov_Fix_Res_Platinum,Nov_Res_Tech_Other_s,0,101,2,0,6:44:13,:01:58,:00:00,:12:25,:00:05,:00:00,:04:12
10/29/2021,Nov_Fix_Res_Bronze,107,107,106,103,4,0,0,0,0,:39:26,:06:05,:00:00,:00:23,:01:31,,1,0,1,0,0,0,0,0,0,2,78,6,1,1,3,2,1,2,0,9,97.17,73.58,2.83,79.25,2.83,80.19,1.89,81.13,1.89,83.96,1.89,7:23:33,:00:17,7:23:50,:18:25,7:42:15,16,2,:04:07,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,102,1,0,7:21:08,:02:25,:00:00,:18:22,:00:03,:00:00,:04:34
10/29/2021,Nov_DVB_Prospect,50,50,50,50,0,0,0,0,0,:07:24,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,46,1,1,0,1,0,0,0,0,1,100.00,92.00,.00,94.00,.00,96.00,.00,96.00,.00,98.00,.00,4:03:05,:00:00,4:03:05,:04:28,4:07:33,3,1,:02:17,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,50,0,0,4:03:05,:00:00,:00:00,:04:28,:00:00,:00:00,:05:01
10/29/2021,Nov_DVB_Res_Silver,105,104,104,104,0,1,1,1,0,:17:26,:00:00,:00:21,:00:10,,:00:21,0,0,0,0,0,0,0,0,0,0,95,3,1,1,0,0,0,0,1,3,100.00,91.35,.00,94.23,.00,95.19,.00,96.15,.00,96.15,.00,10:01:26,:00:00,10:01:26,:05:42,10:07:08,3,2,:02:53,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,104,0,0,10:01:26,:00:00,:00:00,:05:42,:00:00,:00:00,:05:54
10/29/2021,Nov_DVB_Res_Platinum,67,67,67,65,2,0,0,0,0,:09:59,:01:16,:00:00,:00:09,:00:38,,0,0,1,0,1,0,0,0,0,0,57,2,1,1,0,1,1,1,0,1,97.01,85.07,2.99,88.06,2.99,89.55,1.49,91.04,1.49,91.04,.00,5:39:48,:00:01,5:39:49,:05:02,5:44:51,2,1,:01:31,Nov_DVB_Res_Platinum,Nov_Res_Tech_Platinu,0,65,0,0,5:39:48,:00:00,:00:00,:05:02,:00:00,:00:00,:05:14
10/29/2021,Nov_DVB_Res_New,9,9,8,8,1,0,0,0,0,:00:36,:00:04,:00:00,:00:04,:00:04,,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,100.00,87.50,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:37:03,:00:11,:37:14,:00:28,:37:42,3,1,:00:13,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,8,0,0,:37:03,:00:00,:00:00,:00:28,:00:00,:00:00,:04:13
10/29/2021,Nov_DVB_Res_Gold,63,63,63,63,0,0,0,0,0,:06:20,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,59,2,0,1,0,0,1,0,0,0,100.00,93.65,.00,96.83,.00,96.83,.00,98.41,.00,98.41,.00,5:22:08,:00:03,5:22:11,:04:07,5:26:18,4,1,:01:03,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,63,0,0,5:22:08,:00:00,:00:00,:04:07,:00:00,:00:00,:05:13
10/29/2021,Nov_RONA_Transfer L2,1,1,1,1,0,0,0,0,0,:00:10,:00:00,:00:00,:00:10,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:07:31,:00:00,:07:31,:00:05,:07:36,0,1,:00:10,Nov_Transfer L2,0,0,1,0,0,:07:31,:00:00,:00:00,:00:05,:00:00,:00:00,:07:41
10/29/2021,Nov_DVB_Pre_Silver,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:12:33,:00:00,:12:33,:00:08,:12:41,0,1,:00:06,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:12:33,:00:00,:00:00,:00:08,:00:00,:00:00,:06:22
10/29/2021,Nov_DVB_Pre_Bronze,13,13,13,13,0,0,0,0,0,:00:55,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,100.00,92.31,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:54:47,:00:01,:54:48,:00:41,:55:29,1,1,:00:16,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,13,0,0,:54:47,:00:00,:00:00,:00:41,:00:00,:00:00,:04:17
10/29/2021,Nov_Transfer_RCC,81,81,81,80,1,0,0,0,0,:25:18,:00:15,:00:00,:00:19,:00:15,,0,1,0,0,0,0,0,0,0,0,57,7,3,2,1,0,2,0,2,6,98.77,70.37,1.23,79.01,.00,82.72,.00,85.19,.00,86.42,.00,4:06:20,:00:00,4:06:20,:03:54,4:10:14,2,2,:02:20,Nov_Transfer_RCC,0,0,80,0,0,4:06:20,:00:00,:00:00,:03:54,:00:00,:00:00,:03:21
10/29/2021,Nov_Pre_Tech_New,14,14,14,14,0,0,0,0,0,:11:06,:00:00,:00:00,:00:48,,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,1,0,0,1,100.00,78.57,.00,78.57,.00,78.57,.00,78.57,.00,85.71,.00,:30:11,:00:00,:30:11,:00:38,:30:49,0,1,:08:17,Nov_Prepaid,0,0,14,0,0,:30:11,:00:00,:00:00,:00:38,:00:00,:00:00,:02:57
10/29/2021,Nov_Pre_Tech_Bronze,25,25,25,25,0,0,0,0,0,:02:13,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,100.00,96.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,1:31:53,:00:09,1:32:02,:01:12,1:33:14,1,1,:00:16,Nov_Prepaid,0,0,25,0,0,1:31:53,:00:00,:00:00,:01:12,:00:00,:00:00,:03:46
10/29/2021,Nov_Pre_Tech_Silver,5,5,5,5,0,0,0,0,0,:00:54,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,100.00,80.00,.00,80.00,.00,80.00,.00,100.00,.00,100.00,.00,:48:55,:00:00,:48:55,:00:12,:49:07,0,1,:00:38,Nov_Prepaid,0,0,5,0,0,:48:55,:00:00,:00:00,:00:12,:00:00,:00:00,:09:58
10/29/2021,Nov_Pre_ New,12,11,11,10,1,1,1,1,0,:02:55,:02:47,:00:21,:00:18,:02:47,:00:21,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,1,90.91,63.64,9.09,81.82,9.09,81.82,9.09,81.82,9.09,81.82,9.09,:35:17,:00:00,:35:17,:01:25,:36:42,0,1,:02:47,Nov_Prepaid,0,0,10,0,0,:35:17,:00:00,:00:00,:01:25,:00:00,:00:00,:03:27
10/29/2021,Nov_Pre_Bronze,28,28,28,28,0,0,0,0,0,:14:09,:00:00,:00:00,:00:30,,,0,0,0,0,0,0,0,0,0,0,23,0,1,0,1,0,0,0,0,3,100.00,82.14,.00,82.14,.00,85.71,.00,85.71,.00,89.29,.00,1:50:33,:00:00,1:50:33,:01:33,1:52:06,4,2,:06:30,Nov_Prepaid,0,0,28,0,0,1:50:33,:00:00,:00:00,:01:33,:00:00,:00:00,:04:27
10/29/2021,Nov_Pre_Silver,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:40,:00:00,:01:40,:00:03,:01:43,1,1,:00:04,Nov_Prepaid,0,0,1,0,0,:01:40,:00:00,:00:00,:00:03,:00:00,:00:00,:01:44
10/29/2021,Nov_Pre_Gold,3,3,3,3,0,0,0,0,0,:02:10,:00:00,:00:00,:00:43,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,100.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,:03:46,:00:00,:03:46,:00:09,:03:55,0,1,:02:02,Nov_Prepaid,0,0,3,0,0,:03:46,:00:00,:00:00,:00:09,:00:00,:00:00,:01:59
10/29/2021,Nov_Prospect_Tech,30,30,30,28,2,0,0,0,0,:08:09,:03:57,:00:00,:00:17,:01:58,,0,0,0,0,0,0,0,0,0,2,19,1,1,2,1,2,1,1,0,0,93.33,63.33,6.67,66.67,6.67,70.00,6.67,76.67,6.67,80.00,6.67,1:04:38,:00:00,1:04:38,:01:44,1:06:22,5,2,:02:07,Nov_Prospect,0,0,28,0,0,1:04:38,:00:00,:00:00,:01:44,:00:00,:00:00,:02:33
10/29/2021,Nov_Prospect,123,123,122,118,5,0,0,0,0,:33:24,:05:37,:00:00,:00:17,:01:07,,1,1,0,0,0,0,0,1,0,2,93,5,4,1,2,3,3,1,3,3,96.72,76.23,3.28,80.33,2.46,83.61,2.46,84.43,2.46,86.07,2.46,5:20:35,:00:08,5:20:43,:05:55,5:26:38,16,3,:04:42,Nov_Prospect,0,0,118,0,0,5:20:35,:00:00,:00:00,:05:55,:00:00,:00:00,:02:55
10/29/2021,Nov_Res_Tech_New,14,14,14,14,0,0,0,0,0,:05:55,:00:00,:00:00,:00:25,,,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,2,100.00,71.43,.00,71.43,.00,78.57,.00,78.57,.00,85.71,.00,:33:09,:00:00,:33:09,:00:32,:33:41,0,1,:02:13,Nov_Res_Tech_Other_s,0,0,14,0,0,:33:09,:00:00,:00:00,:00:32,:00:00,:00:00,:02:47
10/29/2021,Nov_Res_Tech_Bronze,76,76,76,70,6,0,0,0,0,:28:55,:05:15,:00:00,:00:25,:00:52,,0,2,1,1,0,0,0,0,1,1,53,4,2,1,2,0,1,0,0,7,92.11,69.74,7.89,75.00,5.26,77.63,3.95,78.95,2.63,81.58,2.63,3:22:22,:00:02,3:22:24,:03:00,3:25:24,4,2,:06:13,Nov_Res_Tech_Other_s,0,0,70,0,0,3:22:22,:00:00,:00:00,:03:00,:00:00,:00:00,:03:07
10/29/2021,Nov_Res_Tech_Silver,92,92,87,82,10,0,0,0,0,:23:41,:07:50,:00:00,:00:17,:00:47,,5,0,0,1,1,0,0,0,0,3,65,5,1,2,0,0,1,2,0,6,94.25,74.71,5.75,80.46,5.75,81.61,5.75,83.91,4.60,83.91,3.45,4:13:00,:00:01,4:13:01,:03:42,4:16:43,6,1,:04:18,Nov_Res_Tech_Other_s,0,0,82,0,0,4:13:00,:00:00,:00:00,:03:42,:00:00,:00:00,:03:06
10/29/2021,Nov_Res_Tech_Gold,45,45,45,44,1,0,0,0,0,:06:34,:00:42,:00:00,:00:09,:00:42,,0,0,0,0,1,0,0,0,0,0,36,2,3,1,1,1,0,0,0,0,97.78,80.00,2.22,84.44,2.22,91.11,2.22,93.33,2.22,95.56,.00,2:24:23,:00:00,2:24:23,:01:47,2:26:10,1,2,:00:57,Nov_Res_Tech_Other_s,0,0,44,0,0,2:24:23,:00:00,:00:00,:01:47,:00:00,:00:00,:03:22
10/29/2021,Nov_Res_Tech_Platinu,52,52,51,50,2,0,0,0,0,:08:40,:00:34,:00:00,:00:10,:00:17,,1,0,0,1,0,0,0,0,0,0,40,3,3,1,0,1,1,0,1,0,98.04,78.43,1.96,84.31,1.96,90.20,1.96,92.16,.00,92.16,.00,2:07:40,:00:07,2:07:47,:02:07,2:09:54,8,1,:01:23,Nov_Res_Tech_Platinu,0,0,50,0,0,2:07:40,:00:00,:00:00,:02:07,:00:00,:00:00,:02:38
10/29/2021,Nov_Res_New,35,35,35,33,2,0,0,0,0,:20:48,:06:34,:00:00,:00:38,:03:17,,0,0,0,1,0,0,0,0,0,1,25,0,0,0,0,1,1,0,1,5,94.29,71.43,5.71,71.43,5.71,71.43,5.71,71.43,2.86,71.43,2.86,1:40:41,:00:01,1:40:42,:03:01,1:43:43,1,1,:06:02,Nov_Res_Other_segmen,0,0,33,0,0,1:40:41,:00:00,:00:00,:03:01,:00:00,:00:00,:03:40
10/29/2021,Nov_Res_Bronze,231,231,231,215,16,0,0,0,0,1:27:45,:28:16,:00:00,:00:24,:01:46,,0,1,2,0,0,1,2,1,1,8,171,2,3,6,7,1,4,1,2,18,93.07,74.03,6.93,74.89,6.49,76.19,5.63,78.79,5.63,81.82,5.63,10:43:54,:00:12,10:44:06,:12:19,10:56:25,12,5,:07:07,Nov_Res_Other_segmen,0,0,215,0,0,10:43:54,:00:00,:00:00,:12:19,:00:00,:00:00,:03:17
10/29/2021,Nov_Res_Silver,249,249,248,236,13,0,0,0,0,:59:27,:21:03,:00:00,:00:15,:01:37,,1,1,1,0,1,1,1,1,1,5,194,10,1,1,5,4,7,4,2,8,95.16,78.23,4.84,82.26,4.44,82.66,4.03,83.06,4.03,85.08,3.63,11:09:29,:00:40,11:10:09,:10:34,11:20:43,14,3,:04:28,Nov_Res_Other_segmen,0,0,236,0,0,11:09:29,:00:00,:00:00,:10:34,:00:00,:00:00,:03:01
10/29/2021,Nov_Res_Gold,161,161,161,153,8,0,0,0,0,:32:16,:08:14,:00:00,:00:13,:01:02,,0,0,4,0,0,1,0,0,0,3,123,6,8,3,3,2,2,0,1,5,95.03,76.40,4.97,80.12,4.97,85.09,2.48,86.96,2.48,88.82,2.48,7:50:01,:00:03,7:50:04,:07:33,7:57:37,12,2,:02:25,Nov_Res_Other_segmen,0,0,153,0,0,7:50:01,:00:00,:00:00,:07:33,:00:00,:00:00,:03:10
10/29/2021,Nov_Res_Platinum,149,149,148,148,1,0,0,0,0,:20:54,:00:10,:00:00,:00:08,:00:10,,1,0,0,0,0,0,0,0,0,0,128,9,2,1,2,3,1,1,0,1,100.00,86.49,.00,92.57,.00,93.92,.00,94.59,.00,95.95,.00,6:40:20,:00:07,6:40:27,:08:54,6:49:21,22,2,:01:35,Nov_Res_Platinum,0,0,148,0,0,6:40:20,:00:00,:00:00,:08:54,:00:00,:00:00,:02:50
