Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
11/7/2021,Nov_Fix_Res_Bronze,56,56,55,54,2,0,0,0,0,:14:16,:00:46,:00:00,:00:16,:00:23,,1,0,0,0,1,0,0,0,0,0,44,2,0,2,4,0,1,0,0,1,98.18,80.00,1.82,83.64,1.82,83.64,1.82,87.27,1.82,94.55,.00,3:36:22,:01:13,3:37:35,:05:01,3:42:36,6,2,:05:09,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,50,4,0,3:26:50,:09:32,:00:00,:04:51,:00:10,:00:00,:04:09
11/7/2021,Nov_DVB_Prospect,49,49,49,48,1,0,0,0,0,:12:08,:04:12,:00:00,:00:15,:04:12,,0,0,0,0,0,0,0,0,0,1,38,1,2,1,1,1,2,0,1,1,97.96,77.55,2.04,79.59,2.04,83.67,2.04,85.71,2.04,87.76,2.04,4:09:46,:00:00,4:09:46,:03:22,4:13:08,0,2,:04:12,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,48,0,0,4:09:46,:00:00,:00:00,:03:22,:00:00,:00:00,:05:26
11/7/2021,Nov_DVB_Res_Silver,56,56,55,52,4,0,0,0,0,:18:33,:06:24,:00:00,:00:21,:01:36,,1,0,0,1,0,0,0,0,0,2,42,0,1,3,0,1,1,0,0,4,94.55,76.36,5.45,76.36,5.45,78.18,5.45,83.64,3.64,83.64,3.64,5:40:16,:00:00,5:40:16,:03:47,5:44:03,1,1,:04:01,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,52,0,0,5:40:16,:00:00,:00:00,:03:47,:00:00,:00:00,:06:31
11/7/2021,Nov_DVB_Res_Platinum,55,55,55,55,0,0,0,0,0,:15:16,:00:00,:00:00,:00:17,,,0,0,0,0,0,0,0,0,0,0,45,4,0,1,0,0,0,0,1,4,100.00,81.82,.00,89.09,.00,89.09,.00,90.91,.00,90.91,.00,5:24:13,:03:37,5:27:50,6:07:35,11:35:25,0,2,:03:13,Nov_DVB_Res_Platinum,Nov_Res_Tech_Platinu,0,55,0,0,5:24:13,:00:00,:00:00,6:07:35,:00:00,:00:00,:06:14
11/7/2021,Nov_DVB_Res_New,11,11,11,11,0,0,0,0,0,:03:52,:00:00,:00:00,:00:21,,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,100.00,81.82,.00,81.82,.00,81.82,.00,81.82,.00,81.82,.00,:59:14,:00:00,:59:14,:00:50,1:00:04,2,1,:02:20,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,11,0,0,:59:14,:00:00,:00:00,:00:50,:00:00,:00:00,:05:44
11/7/2021,Nov_DVB_Res_Gold,55,55,55,53,2,0,0,0,0,:09:26,:01:42,:00:00,:00:11,:00:51,,0,0,0,0,1,1,0,0,0,0,43,4,1,2,1,1,0,0,0,1,96.36,78.18,3.64,85.45,3.64,87.27,3.64,90.91,3.64,92.73,1.82,4:40:22,:00:00,4:40:22,:03:54,4:44:16,1,1,:02:05,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,53,0,0,4:40:22,:00:00,:00:00,:03:54,:00:00,:00:00,:05:18
11/7/2021,Nov_DVB_Res_Bronze,50,50,50,44,6,0,0,0,0,:23:31,:13:59,:00:00,:00:32,:02:20,,0,0,0,1,0,0,1,0,0,4,33,0,1,1,4,0,0,0,2,3,88.00,66.00,12.00,66.00,12.00,68.00,12.00,70.00,10.00,78.00,10.00,3:57:22,:00:00,3:57:22,:03:19,4:00:41,1,3,:07:08,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,42,2,0,3:49:19,:08:03,:00:00,:03:15,:00:04,:00:00,:05:30
11/7/2021,Nov_DVB_Pre_Silver,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:08,:00:00,:10:08,:00:08,:10:16,0,1,:00:07,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:10:08,:00:00,:00:00,:00:08,:00:00,:00:00,:05:09
11/7/2021,Nov_DVB_Pre_Bronze,7,7,7,6,1,0,0,0,0,:02:08,:03:15,:00:00,:00:21,:03:15,,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,85.71,71.43,14.29,71.43,14.29,71.43,14.29,71.43,14.29,71.43,14.29,:47:30,:00:00,:47:30,:00:30,:48:00,0,1,:03:15,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,6,0,0,:47:30,:00:00,:00:00,:00:30,:00:00,:00:00,:07:33
11/7/2021,Nov_Transfer_RCC,42,42,41,39,3,0,0,0,0,:09:29,:02:43,:00:00,:00:15,:00:54,,1,0,0,0,1,0,0,0,0,1,33,1,0,1,0,0,1,0,0,3,95.12,80.49,4.88,82.93,4.88,82.93,4.88,85.37,4.88,85.37,2.44,1:59:06,:00:00,1:59:06,:02:04,2:01:10,1,1,:01:52,Nov_Transfer_RCC,0,0,39,0,0,1:59:06,:00:00,:00:00,:02:04,:00:00,:00:00,:03:08
11/7/2021,Nov_Transfer_L1,74,74,74,74,0,0,0,0,0,:23:37,:00:00,:00:00,:00:19,,,0,0,0,0,0,0,0,0,0,0,58,1,3,2,2,2,1,1,1,3,100.00,78.38,.00,79.73,.00,83.78,.00,86.49,.00,89.19,.00,5:55:52,:00:00,5:55:52,:06:13,6:02:05,2,2,:05:59,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,74,0,0,5:55:52,:00:00,:00:00,:06:13,:00:00,:00:00,:05:08
11/7/2021,Nov_Pre_Tech_Bronze,13,13,13,13,0,0,0,0,0,:03:48,:00:00,:00:00,:00:18,,,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,100.00,84.62,.00,92.31,.00,92.31,.00,92.31,.00,92.31,.00,:33:25,:00:00,:33:25,:00:34,:33:59,1,1,:02:37,Nov_Prepaid,0,0,13,0,0,:33:25,:00:00,:00:00,:00:34,:00:00,:00:00,:02:52
11/7/2021,Nov_Pre_Tech_Silver,4,4,4,4,0,0,0,0,0,:00:26,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:11:20,:00:00,:11:20,:00:13,:11:33,0,1,:00:10,Nov_Prepaid,0,0,4,0,0,:11:20,:00:00,:00:00,:00:13,:00:00,:00:00,:02:56
11/7/2021,Nov_Pre_Tech_Gold,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:28,:00:00,:01:28,:00:03,:01:31,0,1,:00:05,Nov_Prepaid,0,0,1,0,0,:01:28,:00:00,:00:00,:00:03,:00:00,:00:00,:01:33
11/7/2021,Nov_Pre_Tech_Platinu,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:28,:00:00,:01:28,:00:02,:01:30,0,1,:00:05,Nov_Prepaid,0,0,1,0,0,:01:28,:00:00,:00:00,:00:02,:00:00,:00:00,:01:33
11/7/2021,Nov_Pre_ New,6,6,6,6,0,0,0,0,0,:00:45,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,100.00,83.33,.00,83.33,.00,100.00,.00,100.00,.00,100.00,.00,:07:35,:00:00,:07:35,:00:16,:07:51,0,1,:00:23,Nov_Prepaid,0,0,6,0,0,:07:35,:00:00,:00:00,:00:16,:00:00,:00:00,:01:23
11/7/2021,Nov_Pre_Bronze,22,22,22,22,0,0,0,0,0,:03:11,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,1,0,0,0,100.00,81.82,.00,95.45,.00,95.45,.00,95.45,.00,95.45,.00,1:02:43,:00:00,1:02:43,:01:06,1:03:49,0,1,:01:05,Nov_Prepaid,0,0,22,0,0,1:02:43,:00:00,:00:00,:01:06,:00:00,:00:00,:03:00
11/7/2021,Nov_Pre_Silver,6,6,6,6,0,0,0,0,0,:00:44,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,100.00,83.33,.00,83.33,.00,100.00,.00,100.00,.00,100.00,.00,:11:58,:00:00,:11:58,:00:19,:12:17,1,1,:00:26,Nov_Prepaid,0,0,6,0,0,:11:58,:00:00,:00:00,:00:19,:00:00,:00:00,:02:07
11/7/2021,Nov_Prospect_Tech,25,25,25,25,0,0,0,0,0,:06:20,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,2,100.00,92.00,.00,92.00,.00,92.00,.00,92.00,.00,92.00,.00,1:01:14,:00:00,1:01:14,:01:22,1:02:36,2,1,:02:39,Nov_Prospect,0,0,25,0,0,1:01:14,:00:00,:00:00,:01:22,:00:00,:00:00,:02:42
11/7/2021,Nov_Prospect,52,52,51,48,4,0,0,0,0,:16:03,:07:25,:00:00,:00:20,:01:51,,1,0,0,0,0,0,0,0,0,3,37,1,1,3,0,0,1,0,0,5,94.12,72.55,5.88,74.51,5.88,76.47,5.88,82.35,5.88,82.35,5.88,1:45:29,:00:03,1:45:32,:02:20,1:47:52,6,2,:03:14,Nov_Prospect,0,0,48,0,0,1:45:29,:00:00,:00:00,:02:20,:00:00,:00:00,:02:29
11/7/2021,Nov_Res_Tech_New,9,9,9,6,3,0,0,0,0,:02:37,:02:29,:00:00,:00:26,:00:50,,0,0,1,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,1,66.67,33.33,33.33,44.44,33.33,55.56,22.22,55.56,11.11,55.56,11.11,:14:16,:00:00,:14:16,:00:15,:14:31,0,1,:01:43,Nov_Res_Tech_Other_s,0,0,6,0,0,:14:16,:00:00,:00:00,:00:15,:00:00,:00:00,:02:09
11/7/2021,Nov_Res_Tech_Bronze,43,43,43,40,3,0,0,0,0,:11:51,:04:45,:00:00,:00:18,:01:35,,0,0,0,2,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,5,93.02,81.40,6.98,81.40,6.98,81.40,6.98,81.40,2.33,81.40,2.33,1:51:59,:00:01,1:52:00,:02:03,1:54:03,3,2,:03:28,Nov_Res_Tech_Other_s,0,0,40,0,0,1:51:59,:00:00,:00:00,:02:03,:00:00,:00:00,:02:59
11/7/2021,Nov_Res_Tech_Silver,49,49,49,49,0,0,0,0,0,:16:07,:00:00,:00:00,:00:20,,,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,1,1,4,100.00,85.71,.00,85.71,.00,87.76,.00,87.76,.00,87.76,.00,2:14:01,:00:03,2:14:04,:02:38,2:16:42,4,1,:04:19,Nov_Res_Tech_Other_s,0,0,49,0,0,2:14:01,:00:00,:00:00,:02:38,:00:00,:00:00,:03:04
11/7/2021,Nov_Res_Tech_Gold,18,18,18,18,0,0,0,0,0,:01:24,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:51:35,:00:00,:51:35,:00:54,:52:29,1,1,:00:09,Nov_Res_Tech_Other_s,0,0,18,0,0,:51:35,:00:00,:00:00,:00:54,:00:00,:00:00,:02:57
11/7/2021,Nov_Res_Tech_Platinu,40,40,39,39,1,0,0,0,0,:11:58,:00:01,:00:00,:00:18,:00:01,,1,0,0,0,0,0,0,0,0,0,29,3,0,1,1,0,2,2,0,1,100.00,74.36,.00,82.05,.00,82.05,.00,84.62,.00,87.18,.00,1:50:28,:00:01,1:50:29,:01:51,1:52:20,5,1,:02:43,Nov_Res_Tech_Platinu,0,0,39,0,0,1:50:28,:00:00,:00:00,:01:51,:00:00,:00:00,:03:04
11/7/2021,Nov_Res_New,21,21,21,20,1,0,0,0,0,:08:51,:01:56,:00:00,:00:27,:01:56,,0,0,0,0,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0,3,95.24,71.43,4.76,76.19,4.76,76.19,4.76,76.19,4.76,80.95,4.76,:51:39,:00:01,:51:40,:01:10,:52:50,2,1,:02:32,Nov_Res_Other_segmen,0,0,20,0,0,:51:39,:00:00,:00:00,:01:10,:00:00,:00:00,:02:58
11/7/2021,Nov_Res_Bronze,109,109,109,102,7,0,0,0,0,:45:58,:16:16,:00:00,:00:27,:02:19,,0,0,0,0,0,0,0,0,2,5,80,3,1,1,0,2,0,4,1,10,93.58,73.39,6.42,76.15,6.42,77.06,6.42,77.98,6.42,77.98,6.42,4:11:51,:00:03,4:11:54,:05:10,4:17:04,10,3,:06:28,Nov_Res_Other_segmen,0,0,102,0,0,4:11:51,:00:00,:00:00,:05:10,:00:00,:00:00,:02:53
11/7/2021,Nov_Res_Silver,98,98,98,91,7,0,0,0,0,:40:51,:12:00,:00:00,:00:27,:01:43,,0,0,0,1,1,0,0,0,0,5,72,1,0,0,4,0,1,0,1,12,92.86,73.47,7.14,74.49,7.14,74.49,7.14,74.49,6.12,78.57,5.10,3:47:53,:00:02,3:47:55,:05:35,3:53:30,3,3,:04:02,Nov_Res_Other_segmen,0,0,91,0,0,3:47:53,:00:00,:00:00,:05:35,:00:00,:00:00,:02:52
11/7/2021,Nov_Res_Gold,75,75,75,72,3,0,0,0,0,:17:12,:03:35,:00:00,:00:14,:01:12,,0,0,0,0,0,0,1,2,0,0,61,2,2,1,0,1,0,1,0,4,96.00,81.33,4.00,84.00,4.00,86.67,4.00,88.00,4.00,88.00,4.00,3:20:55,:00:01,3:20:56,:03:42,3:24:38,3,2,:03:34,Nov_Res_Other_segmen,0,0,72,0,0,3:20:55,:00:00,:00:00,:03:42,:00:00,:00:00,:02:57
11/7/2021,Nov_Res_Platinum,87,87,87,84,3,0,0,0,0,:17:32,:02:16,:00:00,:00:13,:00:45,,0,0,1,1,0,0,0,1,0,0,62,8,3,3,4,2,0,0,1,1,96.55,71.26,3.45,80.46,3.45,83.91,2.30,87.36,1.15,91.95,1.15,4:08:32,:00:01,4:08:33,:04:51,4:13:24,7,2,:01:35,Nov_Res_Platinum,0,0,84,0,0,4:08:32,:00:00,:00:00,:04:51,:00:00,:00:00,:03:05
